"Project","Deployment_ID","Species_Name","Common_Name","Age","Sex","Count","Class","Latitude","Longitude"
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",4,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",5,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58901","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",3,"Mammals",36.19444,-87.11385
"Snapshot USA - 2019","d58902","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Meleagris gallopavo","Wild Turkey","Unknown","Unknown",1,"Aves",36.19663,-87.10042
"Snapshot USA - 2019","d58902","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.19663,-87.10042
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Homo sapiens","Human non-staff","Adult","Male",1,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Homo sapiens","Human non-staff","Adult","Male",2,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Adult","Male",3,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56935","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",36.58784,-83.6636
"Snapshot USA - 2019","d56944","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Sciurus carolinensis","Eastern Gray Squirrel","Juvenile","Unknown",1,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.58399,-83.6677
"Snapshot USA - 2019","d56944","Meleagris gallopavo","Wild Turkey","Adult","Male",1,"Aves",36.58399,-83.6677
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56945","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",36.56506,-83.67034
"Snapshot USA - 2019","d56946","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Tamias striatus","Eastern Chipmunk","Unknown","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d56946","Sciurus niger","Eastern Fox Squirrel","Unknown","Unknown",1,"Mammals",36.56986,-83.67006
"Snapshot USA - 2019","d58539","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",2,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",5,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",3,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",1,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",6,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",7,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",8,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",13,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58539","Sus scrofa","Wild Boar","Unknown","Unknown",4,"Mammals",31.50047,-94.76202
"Snapshot USA - 2019","d58548","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.49699,-94.78634
"Snapshot USA - 2019","d58548","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.49699,-94.78634
"Snapshot USA - 2019","d58548","Canis latrans","Coyote","Unknown","Unknown",2,"Mammals",31.49699,-94.78634
"Snapshot USA - 2019","d58548","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.49699,-94.78634
"Snapshot USA - 2019","d58549","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",31.50032,-94.78662
"Snapshot USA - 2019","d58549","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50032,-94.78662
"Snapshot USA - 2019","d58549","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.50032,-94.78662
"Snapshot USA - 2019","d58549","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50032,-94.78662
"Snapshot USA - 2019","d58549","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50032,-94.78662
"Snapshot USA - 2019","d58549","Canis latrans","Coyote","Unknown","Unknown",2,"Mammals",31.50032,-94.78662
"Snapshot USA - 2019","d58550","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50231,-94.78884
"Snapshot USA - 2019","d58550","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50231,-94.78884
"Snapshot USA - 2019","d58550","Sus scrofa","Wild Boar","Unknown","Unknown",1,"Mammals",31.50231,-94.78884
"Snapshot USA - 2019","d58550","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",31.50231,-94.78884
"Snapshot USA - 2019","d58550","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50231,-94.78884
"Snapshot USA - 2019","d58551","Canis latrans","Coyote","Unknown","Unknown",2,"Mammals",31.50507,-94.78811
"Snapshot USA - 2019","d58551","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",31.50507,-94.78811
"Snapshot USA - 2019","d58551","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50507,-94.78811
"Snapshot USA - 2019","d58551","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.50507,-94.78811
"Snapshot USA - 2019","d58551","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.50507,-94.78811
"Snapshot USA - 2019","d58552","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",31.50488,-94.78487
"Snapshot USA - 2019","d58552","Canis latrans","Coyote","Adult","Male",1,"Mammals",31.50488,-94.78487
"Snapshot USA - 2019","d58552","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50488,-94.78487
"Snapshot USA - 2019","d58552","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.50488,-94.78487
"Snapshot USA - 2019","d58552","Procyon lotor","Northern Raccoon","Unknown","Unknown",3,"Mammals",31.50488,-94.78487
"Snapshot USA - 2019","d58552","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",31.50488,-94.78487
"Snapshot USA - 2019","d58553","Procyon lotor","Northern Raccoon","Adult","Male",1,"Mammals",31.50541,-94.78234
"Snapshot USA - 2019","d58553","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50541,-94.78234
"Snapshot USA - 2019","d58553","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.50541,-94.78234
"Snapshot USA - 2019","d58554","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.50544,-94.78041
"Snapshot USA - 2019","d58554","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.50544,-94.78041
"Snapshot USA - 2019","d58554","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50544,-94.78041
"Snapshot USA - 2019","d58554","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",31.50544,-94.78041
"Snapshot USA - 2019","d58554","Sus scrofa","Wild Boar","Unknown","Unknown",1,"Mammals",31.50544,-94.78041
"Snapshot USA - 2019","d58556","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.50141,-94.7766
"Snapshot USA - 2019","d58556","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50141,-94.7766
"Snapshot USA - 2019","d58556","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",31.50141,-94.7766
"Snapshot USA - 2019","d58556","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.50141,-94.7766
"Snapshot USA - 2019","d58556","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50141,-94.7766
"Snapshot USA - 2019","d58556","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50141,-94.7766
"Snapshot USA - 2019","d58557","Lynx rufus","Bobcat","Unknown","Unknown",1,"Mammals",31.50003,-94.77887
"Snapshot USA - 2019","d58557","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",31.50003,-94.77887
"Snapshot USA - 2019","d58557","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50003,-94.77887
"Snapshot USA - 2019","d58557","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50003,-94.77887
"Snapshot USA - 2019","d58557","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50003,-94.77887
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Sus scrofa","Wild Boar","Unknown","Unknown",3,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Sus scrofa","Wild Boar","Unknown","Unknown",2,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Sus scrofa","Wild Boar","Unknown","Unknown",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Sus scrofa","Wild Boar","Unknown","Unknown",12,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Sus scrofa","Wild Boar","Adult","Female",2,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58540","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.50116,-94.76462
"Snapshot USA - 2019","d58542","Odocoileus virginianus","White-tailed Deer","Adult","Female",3,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Sus scrofa","Wild Boar","Adult","Male",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Sus scrofa","Wild Boar","Unknown","Unknown",5,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Odocoileus virginianus","White-tailed Deer","Juvenile","Male",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58542","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",31.49914,-94.76908
"Snapshot USA - 2019","d58543","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",31.49856,-94.77145
"Snapshot USA - 2019","d58543","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",31.49856,-94.77145
"Snapshot USA - 2019","d58543","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",2,"Mammals",31.49856,-94.77145
